Date,Open,High,Low,Close,Volume,Adj Close
2011-01-11,8810.77,8935.27,8794.77,8931.36,3573400,8931.36
2011-01-10,8798.05,8817.88,8762.50,8817.88,2885200,8817.88
2011-01-07,8905.25,8907.11,8738.93,8782.72,4500800,8782.72
2011-01-06,8866.23,8883.21,8813.63,8883.21,4362200,8883.21
2011-01-05,9014.32,9027.16,8812.36,8846.31,5796600,8846.31
2011-01-04,9045.11,9046.18,8988.58,8997.19,5270400,8997.19
2011-01-03,9039.63,9041.32,8994.50,9025.30,5067400,9025.30
2010-12-31,8936.11,8990.38,8932.64,8972.50,4857800,8972.50
2010-12-30,8883.21,8920.79,8871.07,8907.91,3983000,8907.91
2010-12-29,8878.10,8893.14,8844.67,8866.35,4915200,8866.35
2010-12-28,8919.26,8919.26,8839.83,8870.76,3177200,8870.76
2010-12-27,8866.67,8908.42,8828.67,8892.31,3458600,8892.31
2010-12-24,8910.61,8911.41,8861.01,8861.10,3616800,8861.10
2010-12-23,8891.41,8914.34,8874.87,8898.87,4002600,8898.87
2010-12-22,8847.27,8865.42,8834.32,8860.49,3464800,8860.49
2010-12-21,8802.86,8827.79,8772.59,8827.79,2753200,8827.79
2010-12-20,8861.09,8861.09,8740.30,8768.72,3183800,8768.72
2010-12-17,8828.05,8860.38,8817.51,8817.90,4232000,8817.90
2010-12-16,8770.74,8797.98,8767.44,8782.20,3719600,8782.20
2010-12-15,8755.32,8756.71,8698.41,8756.71,3622600,8756.71
2010-12-14,8771.90,8789.25,8717.53,8740.43,3574600,8740.43
2010-12-13,8748.64,8764.51,8736.54,8736.59,3237800,8736.59
2010-12-10,8740.71,8744.67,8684.05,8718.83,3880200,8718.83
2010-12-09,8769.34,8782.82,8736.77,8753.84,4398800,8753.84
2010-12-08,8727.88,8729.70,8683.98,8703.79,3183800,8703.79
2010-12-07,8716.00,8716.00,8654.49,8704.39,3208800,8704.39
2010-12-06,8675.45,8718.53,8675.45,8702.23,3623200,8702.23
2010-12-03,8630.88,8659.62,8618.26,8624.01,3710800,8624.01
2010-12-02,8598.01,8641.13,8572.65,8585.77,4731800,8585.77
2010-12-01,8430.60,8520.11,8428.64,8520.11,4202800,8520.11
2010-11-30,8384.64,8443.38,8363.97,8372.48,3732200,8372.48
2010-11-29,8399.77,8401.42,8331.51,8367.17,2661400,8367.17
2010-11-26,8371.27,8371.27,8312.15,8312.15,2532000,8312.15
2010-11-25,8337.90,8355.39,8330.92,8349.99,2383800,8349.99
2010-11-24,8277.33,8337.19,8277.33,8297.05,2207400,8297.05
2010-11-23,8388.26,8396.49,8323.81,8328.63,2436200,8328.63
2010-11-22,8343.32,8391.25,8334.42,8374.91,2074600,8374.91
2010-11-19,8344.66,8372.16,8283.27,8306.12,2313000,8306.12
2010-11-18,8285.55,8286.92,8238.77,8283.45,1930800,8283.45
2010-11-17,8249.95,8284.51,8228.24,8255.54,2068400,8255.54
2010-11-16,8234.22,8324.51,8234.22,8312.21,2166200,8312.21
2010-11-15,8287.83,8301.35,8226.71,8240.65,2337600,8240.65
2010-11-12,8404.43,8416.35,8309.36,8316.05,2601400,8316.05
2010-11-11,8437.02,8458.49,8422.96,8436.95,2604800,8436.95
2010-11-10,8457.09,8471.57,8425.24,8450.63,3159000,8450.63
2010-11-09,8430.70,8457.41,8421.13,8445.63,2671000,8445.63
2010-11-08,8473.66,8473.66,8416.20,8430.58,3672600,8430.58
2010-11-05,8444.81,8458.47,8420.65,8449.34,4335000,8449.34
2010-11-04,8321.36,8367.19,8317.86,8357.85,2705000,8357.85
2010-11-03,8394.53,8398.30,8273.47,8293.90,3449400,8293.90
2010-11-02,8380.06,8390.10,8344.76,8344.76,3004600,8344.76
2010-11-01,8343.52,8407.91,8343.52,8379.75,3116000,8379.75
2010-10-29,8348.39,8348.39,8278.72,8287.09,2584200,8287.09
2010-10-28,8315.00,8386.29,8281.52,8354.05,3361800,8354.05
2010-10-27,8369.75,8372.52,8285.73,8291.04,2910600,8291.04
2010-10-26,8336.95,8353.86,8319.01,8343.23,3161600,8343.23
2010-10-25,8204.01,8307.59,8199.49,8306.98,3311400,8306.98
2010-10-22,8169.51,8174.03,8148.26,8168.06,3782000,8168.06
2010-10-21,8135.57,8171.49,8109.79,8131.23,4223400,8131.23
2010-10-20,7993.43,8131.19,7992.81,8124.62,3668000,8124.62
2010-10-19,8044.90,8074.68,8018.31,8046.23,3176000,8046.23
2010-10-18,8209.39,8209.39,8057.12,8060.54,4396000,8060.54
2010-10-15,8216.87,8242.77,8184.29,8205.30,4791800,8205.30
2010-10-14,8181.51,8252.20,8178.34,8215.45,4537400,8215.45
2010-10-13,8116.69,8143.19,8067.87,8106.66,3692600,8106.66
2010-10-12,8176.70,8180.39,8058.59,8090.22,4025600,8090.22
2010-10-11,8277.78,8277.78,8165.20,8176.76,3743400,8176.76
2010-10-08,8306.32,8309.91,8232.02,8244.19,4236200,8244.19
2010-10-07,8304.91,8310.80,8270.31,8283.92,5161200,8283.92
2010-10-06,8296.23,8301.39,8267.61,8284.03,5662000,8284.03
2010-10-05,8217.86,8217.86,8155.30,8200.43,4383800,8200.43
2010-10-04,8261.16,8300.04,8240.67,8246.10,5026400,8246.10
2010-10-01,8259.08,8260.28,8220.73,8244.18,3893000,8244.18
2010-09-30,8259.24,8267.55,8204.84,8237.78,4496600,8237.78
2010-09-29,8241.65,8286.93,8218.75,8240.89,5151200,8240.89
2010-09-28,8201.81,8211.42,8173.26,8189.44,3635400,8189.44
2010-09-27,8239.11,8240.86,8189.38,8191.54,4624400,8191.54
2010-09-24,8182.16,8190.96,8129.21,8166.62,4142800,8166.62
2010-09-23,8201.68,8223.22,8154.97,8202.54,4565800,8202.54
2010-09-21,8249.60,8251.42,8177.40,8196.40,4656400,8196.40
2010-09-20,8174.88,8195.74,8161.82,8186.96,4425800,8186.96
2010-09-17,8150.94,8197.82,8134.30,8158.33,5165000,8158.33
2010-09-16,8174.85,8182.80,8099.75,8099.75,4603800,8099.75
2010-09-15,8152.63,8163.82,8113.97,8163.82,4851200,8163.82
2010-09-14,8121.68,8132.60,8081.79,8132.60,4819400,8132.60
2010-09-13,7961.98,8091.30,7946.98,8091.30,5166600,8091.30
2010-09-10,7900.56,7911.66,7859.33,7890.11,4179400,7890.11
2010-09-09,7901.83,7903.47,7817.87,7835.54,4295800,7835.54
2010-09-08,7866.35,7898.76,7824.65,7851.31,4209200,7851.31
2010-09-07,7914.38,7922.07,7876.67,7884.40,4480400,7884.40
2010-09-06,7879.70,7902.56,7841.83,7890.95,4269000,7890.95
2010-09-03,7770.93,7830.21,7770.93,7830.21,4494800,7830.21
2010-09-02,7764.80,7780.53,7715.31,7720.82,4080600,7720.82
2010-09-01,7643.61,7679.43,7625.72,7668.25,3612200,7668.25
2010-08-31,7669.31,7687.47,7577.10,7616.28,4190400,7616.28
2010-08-30,7797.26,7806.91,7737.28,7741.20,3380800,7741.20
2010-08-27,7702.59,7722.91,7662.23,7722.91,3458600,7722.91
2010-08-26,7743.32,7758.14,7666.51,7689.74,4425200,7689.74
2010-08-25,7889.57,7889.57,7736.98,7736.98,5725600,7736.98
2010-08-24,7983.62,7990.49,7940.64,7940.64,4714600,7940.64
2010-08-23,7938.21,8013.12,7924.10,7975.93,4635000,7975.93
2010-08-20,7915.16,7941.61,7905.01,7927.31,4005400,7927.31
2010-08-19,7925.48,7948.73,7886.73,7928.94,4969400,7928.94
2010-08-18,7978.52,7984.57,7897.18,7924.10,5324400,7924.10
2010-08-17,7962.70,7973.15,7931.09,7931.09,5046000,7931.09
2010-08-16,7884.28,7941.22,7850.13,7941.22,4424600,7941.22
2010-08-13,7845.98,7906.35,7830.46,7891.58,4814200,7891.58
2010-08-12,7789.46,7837.38,7776.66,7829.79,4390000,7829.79
2010-08-11,7923.57,7956.90,7869.52,7895.03,4870400,7895.03
2010-08-10,8054.29,8054.29,7975.38,7976.74,5258800,7976.74
2010-08-09,7974.67,8040.94,7971.19,8034.49,4990400,8034.49
2010-08-06,7938.09,7963.30,7922.29,7963.30,4304800,7963.30
2010-08-05,8010.07,8018.74,7921.98,7936.85,6156600,7936.85
2010-08-04,7960.30,7978.16,7938.92,7972.66,4822400,7972.66
2010-08-03,7961.68,7970.58,7915.83,7957.53,5229600,7957.53
2010-08-02,7829.19,7917.95,7829.19,7911.68,5231200,7911.68
2010-07-30,7765.25,7781.24,7731.19,7760.63,4154600,7760.63
2010-07-29,7778.74,7799.57,7738.48,7798.99,4541000,7798.99
2010-07-28,7736.59,7786.23,7726.40,7784.81,4175400,7784.81
2010-07-27,7806.25,7806.25,7748.01,7748.01,3609200,7748.01
2010-07-26,7787.07,7807.07,7765.68,7787.45,3916600,7787.45
2010-07-23,7747.03,7782.02,7739.04,7761.22,4402800,7761.22
2010-07-22,7699.36,7718.92,7665.78,7666.34,3409400,7666.34
2010-07-21,7742.48,7752.80,7678.30,7701.29,3832000,7701.29
2010-07-20,7678.89,7730.88,7638.49,7712.03,3555000,7712.03
2010-07-19,7602.68,7666.58,7596.26,7649.83,3152200,7649.83
2010-07-16,7717.24,7719.05,7660.76,7664.57,4754200,7664.57
2010-07-15,7699.49,7732.31,7681.87,7704.52,3892600,7704.52
2010-07-14,7688.82,7720.63,7683.83,7714.51,4078000,7714.51
2010-07-13,7664.71,7671.48,7587.87,7597.42,3037600,7597.42
2010-07-12,7674.26,7705.11,7636.81,7639.55,3604800,7639.55
2010-07-09,7644.11,7652.55,7599.84,7647.25,3585200,7647.25
2010-07-08,7612.71,7622.46,7583.36,7608.85,4278000,7608.85
2010-07-07,7560.22,7565.37,7517.68,7534.46,3765400,7534.46
2010-07-06,7385.33,7548.48,7382.37,7548.48,4087000,7548.48
2010-07-05,7351.18,7447.18,7351.18,7439.96,3403400,7439.96
2010-07-02,7285.01,7378.77,7285.01,7330.74,3677600,7330.74
2010-07-01,7326.89,7327.40,7251.60,7254.06,3086400,7254.06
2010-06-30,7277.39,7337.32,7255.09,7329.37,3332000,7329.37
2010-06-29,7554.78,7584.81,7423.57,7423.57,3366600,7423.57
2010-06-28,7507.15,7536.61,7489.55,7500.79,3169800,7500.79
2010-06-25,7509.72,7537.37,7463.29,7474.71,3368200,7474.71
2010-06-24,7601.72,7607.63,7567.96,7589.89,3013000,7589.89
2010-06-23,7576.29,7615.44,7549.98,7582.15,2991200,7582.15
2010-06-22,7630.64,7639.66,7610.62,7612.68,2901200,7612.68
2010-06-21,7595.93,7645.71,7562.25,7635.56,3884600,7635.56
2010-06-18,7538.55,7538.55,7459.93,7493.11,2359000,7493.11
2010-06-17,7503.12,7534.06,7481.72,7515.78,3259000,7515.78
2010-06-15,7388.57,7489.68,7364.34,7454.06,2928800,7454.06
2010-06-14,7372.93,7393.41,7347.23,7387.40,2681000,7387.40
2010-06-11,7302.97,7321.60,7273.70,7299.49,3280800,7299.49
2010-06-10,7134.16,7182.99,7085.34,7181.77,2467200,7181.77
2010-06-09,7166.19,7193.04,7048.60,7071.67,3194200,7071.67
2010-06-08,7142.31,7179.14,7128.92,7151.99,2772200,7151.99
2010-06-07,7139.76,7172.30,7085.55,7157.83,2801400,7157.83
2010-06-04,7377.56,7377.56,7337.35,7344.59,2484600,7344.59
2010-06-03,7322.51,7361.70,7309.46,7360.28,2820800,7360.28
2010-06-02,7252.79,7304.13,7159.75,7195.71,2794200,7195.71
2010-06-01,7327.01,7348.56,7276.52,7289.33,2518000,7289.33
2010-05-31,7312.26,7373.98,7292.54,7373.98,2443000,7373.98
2010-05-28,7338.77,7364.01,7271.30,7295.32,3575800,7295.32
2010-05-27,7139.45,7254.68,7105.11,7243.16,3097400,7243.16
2010-05-26,7161.40,7174.38,7079.85,7167.35,3536200,7167.35
2010-05-25,7238.16,7241.84,7032.40,7086.37,3914000,7086.37
2010-05-24,7296.15,7344.92,7269.81,7322.73,2518600,7322.73
2010-05-21,7229.17,7277.93,7164.21,7237.71,3918400,7237.71
2010-05-20,7557.17,7557.17,7424.43,7424.43,3058800,7424.43
2010-05-19,7527.62,7588.09,7467.20,7559.16,3417800,7559.16
2010-05-18,7630.10,7637.99,7560.89,7585.30,2829800,7585.30
2010-05-17,7697.79,7697.79,7574.06,7598.72,3083600,7598.72
2010-05-14,7735.60,7772.54,7725.82,7772.13,2810200,7772.13
2010-05-13,7703.48,7787.32,7687.55,7770.57,3779600,7770.57
2010-05-12,7663.34,7674.52,7596.21,7602.70,2929200,7602.70
2010-05-11,7718.17,7743.41,7608.44,7608.44,3875600,7608.44
2010-05-10,7610.88,7664.73,7577.31,7664.73,3267400,7664.73
2010-05-07,7393.27,7572.79,7387.19,7567.10,4756000,7567.10
2010-05-06,7696.27,7702.11,7562.03,7579.48,4090600,7579.48
2010-05-05,7759.18,7785.55,7695.69,7696.90,4732200,7696.90
2010-05-04,8006.79,8010.98,7889.93,7930.77,3672800,7930.77
2010-05-03,7979.80,8022.45,7916.04,7952.17,3430400,7952.17
2010-04-30,8116.39,8163.94,7999.28,8004.25,5150600,8004.25
2010-04-29,8105.96,8107.36,8053.02,8054.05,4648600,8054.05
2010-04-28,7944.70,8092.48,7944.70,8081.55,4334800,8081.55
2010-04-27,8174.85,8174.85,8121.14,8146.44,3716000,8146.44
2010-04-26,8107.22,8168.47,8093.14,8158.14,4437400,8158.14
2010-04-23,8021.71,8030.11,7996.77,8004.89,4027600,8004.89
2010-04-22,7948.89,7985.49,7897.14,7978.69,3692800,7978.69
2010-04-21,7949.96,7998.76,7947.90,7990.53,3901200,7990.53
2010-04-20,7908.11,7923.27,7842.07,7900.42,3753600,7900.42
2010-04-19,8003.02,8042.05,7845.77,7854.22,5187400,7854.22
2010-04-16,8161.85,8162.85,8090.68,8111.57,4369400,8111.57
2010-04-15,8168.11,8190.01,8136.32,8171.94,5190600,8171.94
2010-04-14,8077.94,8102.38,8040.01,8097.13,3749000,8097.13
2010-04-13,8090.54,8104.14,8022.94,8029.73,4054200,8029.73
2010-04-12,8149.76,8152.53,8092.94,8117.75,4184800,8117.75
2010-04-09,8073.52,8094.35,8039.41,8092.03,3819000,8092.03
2010-04-08,8106.00,8149.68,8038.37,8057.60,5082800,8057.60
2010-04-07,8131.40,8133.45,8091.28,8121.78,4172600,8121.78
2010-04-06,8083.03,8128.08,8082.37,8089.65,4339600,8089.65
2010-04-02,8046.29,8050.99,8021.91,8025.93,3764600,8025.93
2010-04-01,7952.62,8026.06,7952.62,8013.09,4758600,8013.09
2010-03-31,7962.91,7974.89,7920.06,7920.06,3841600,7920.06
2010-03-30,7992.12,7994.62,7942.47,7962.22,3880200,7962.22
2010-03-29,7918.95,7961.14,7909.06,7947.45,3972800,7947.45
2010-03-26,7808.15,7909.41,7770.42,7876.86,3781000,7876.86
2010-03-25,7824.74,7856.31,7753.51,7838.10,3696800,7838.10
2010-03-24,7875.27,7881.37,7822.71,7822.71,4041400,7822.71
2010-03-23,7880.12,7889.04,7804.40,7811.87,4063400,7811.87
2010-03-22,7861.90,7872.78,7791.25,7835.98,3768800,7835.98
2010-03-19,7899.01,7899.01,7859.29,7897.91,4037000,7897.91
2010-03-18,7861.27,7922.48,7847.55,7886.34,4674600,7886.34
2010-03-17,7763.43,7849.38,7762.85,7847.84,3959000,7847.84
2010-03-16,7671.41,7695.81,7645.17,7695.63,2343400,7695.63
2010-03-15,7750.87,7766.36,7634.92,7634.92,2705800,7634.92
2010-03-12,7773.52,7773.52,7726.09,7748.33,2575400,7748.33
2010-03-11,7817.59,7818.84,7749.40,7749.66,3106000,7749.66
2010-03-10,7797.70,7803.27,7736.70,7779.08,2974000,7779.08
2010-03-09,7762.40,7770.59,7737.65,7770.59,2978600,7770.59
2010-03-08,7741.80,7763.76,7716.28,7762.27,3455000,7762.27
2010-03-05,7659.76,7694.89,7618.00,7666.26,3218800,7666.26
2010-03-04,7664.00,7664.00,7524.19,7569.80,3480400,7569.80
2010-03-03,7628.78,7670.25,7604.86,7629.52,3005000,7629.52
2010-03-02,7649.62,7664.49,7592.66,7597.62,3158200,7597.62
2010-03-01,7492.84,7620.56,7451.09,7577.75,3501600,7577.75
2010-02-26,7451.17,7479.28,7383.68,7436.10,2737400,7436.10
2010-02-25,7568.42,7568.42,7400.42,7426.96,3420800,7426.96
2010-02-24,7516.47,7585.19,7515.38,7529.67,2858200,7529.67
2010-02-23,7575.62,7597.44,7502.45,7597.44,2992800,7597.44
2010-02-22,7619.87,7619.87,7553.29,7560.04,3187400,7560.04
2010-02-10,7438.12,7496.34,7404.97,7441.84,3984400,7441.84
2010-02-09,7225.71,7381.82,7197.13,7361.04,3730000,7361.04
2010-02-08,7236.63,7253.24,7173.18,7215.88,3033600,7215.88
2010-02-05,7323.16,7352.98,7196.39,7217.83,4614600,7217.83
2010-02-04,7563.19,7578.18,7504.96,7542.04,2813800,7542.04
2010-02-03,7523.79,7550.82,7441.92,7547.98,3152400,7547.98
2010-02-02,7633.74,7635.73,7398.80,7429.61,3759800,7429.61
2010-02-01,7653.89,7661.70,7493.81,7524.67,3222400,7524.67
2010-01-29,7593.38,7649.73,7481.90,7640.44,3949400,7640.44
2010-01-28,7630.16,7756.77,7607.56,7694.58,3931200,7694.58
2010-01-27,7639.72,7656.95,7530.41,7560.03,3986200,7560.03
2010-01-26,7903.03,7922.07,7572.58,7598.81,5680000,7598.81
2010-01-25,7845.30,7938.14,7828.34,7872.99,3663800,7872.99
2010-01-22,7986.43,8015.95,7912.85,7927.31,4907200,7927.31
2010-01-21,8189.50,8208.21,8107.55,8127.87,4596800,8127.87
2010-01-20,8309.19,8309.19,8191.44,8220.93,5009800,8220.93
2010-01-19,8387.66,8395.39,8227.30,8249.00,5582400,8249.00
2010-01-18,8290.38,8367.65,8290.38,8337.82,5100400,8337.82
2010-01-15,8340.60,8380.23,8325.82,8356.89,5643400,8356.89
2010-01-14,8245.86,8313.94,8237.67,8289.98,4837200,8289.98
2010-01-13,8229.25,8257.83,8194.81,8196.56,4925600,8196.56
2010-01-12,8343.73,8356.97,8262.58,8309.37,5246000,8309.37
2010-01-11,8291.52,8357.90,8281.72,8323.82,5857000,8323.82
2010-01-08,8266.87,8290.66,8178.93,8280.90,5764400,8280.90
2010-01-07,8344.56,8369.55,8233.59,8237.42,7133000,8237.42
2010-01-06,8237.10,8327.87,8216.92,8327.62,6421600,8327.62
2010-01-05,8277.71,8283.64,8162.54,8211.40,6762000,8211.40
2010-01-04,8222.42,8240.45,8143.45,8207.85,6429400,8207.85
2009-12-31,8155.17,8188.80,8138.58,8188.11,5857800,8188.11
2009-12-30,8078.91,8118.63,8060.33,8112.28,5184200,8112.28
2009-12-29,8088.01,8088.01,8031.49,8053.83,4764000,8053.83
2009-12-28,8007.54,8079.62,8007.54,8057.49,5306400,8057.49
2009-12-25,8007.50,8009.00,7965.37,7972.59,4429400,7972.59
2009-12-24,7935.34,7988.15,7928.09,7963.54,4802600,7963.54
2009-12-23,7892.75,7910.88,7873.22,7901.50,4158200,7901.50
2009-12-22,7850.05,7871.59,7823.34,7856.00,3844600,7856.00
2009-12-21,7797.65,7827.14,7787.27,7787.27,3749600,7787.27
2009-12-18,7690.44,7753.63,7688.00,7753.63,3473600,7753.63
2009-12-17,7804.70,7836.43,7728.88,7742.17,4446200,7742.17
2009-12-16,7801.30,7801.30,7724.58,7751.60,3958400,7751.60
2009-12-15,7838.53,7846.78,7792.56,7807.62,4637400,7807.62
2009-12-14,7793.14,7841.51,7770.20,7819.13,4857800,7819.13
2009-12-11,7709.96,7795.07,7700.76,7795.07,4659000,7795.07
2009-12-10,7822.66,7829.41,7631.06,7677.91,5702200,7677.91
2009-12-09,7747.60,7797.42,7742.92,7797.42,4522800,7797.42
2009-12-08,7802.27,7802.27,7731.01,7768.71,4230200,7768.71
2009-12-07,7704.69,7783.20,7704.69,7775.64,4278400,7775.64
2009-12-04,7685.14,7707.11,7650.77,7650.91,3648400,7650.91
2009-12-03,7733.51,7738.03,7658.51,7684.67,3625600,7684.67
2009-12-02,7715.64,7741.85,7671.99,7677.62,4569600,7677.62
2009-12-01,7615.95,7659.82,7549.01,7649.23,4044400,7649.23
2009-11-30,7582.69,7604.55,7569.24,7582.21,3368600,7582.21
2009-11-27,7614.41,7633.50,7490.91,7490.91,5113000,7490.91
2009-11-26,7795.26,7818.00,7733.75,7739.16,4478000,7739.16
2009-11-25,7718.78,7784.28,7716.36,7756.31,4332400,7756.31
2009-11-24,7723.13,7735.91,7696.10,7714.56,3854600,7714.56
2009-11-23,7694.90,7714.70,7671.54,7687.15,3229800,7687.15
2009-11-20,7741.72,7741.72,7649.19,7682.97,4312200,7682.97
2009-11-19,7767.98,7797.41,7751.06,7759.98,4462200,7759.98
2009-11-18,7766.68,7803.36,7737.59,7766.69,4668200,7766.69
2009-11-17,7875.48,7875.48,7733.21,7733.21,5580800,7733.21
2009-11-16,7701.97,7792.68,7699.32,7792.68,4253800,7792.68
2009-11-13,7651.13,7695.11,7639.57,7665.63,3472400,7665.63
2009-11-12,7682.75,7709.89,7658.60,7670.93,4008400,7670.93
2009-11-11,7603.68,7670.76,7555.83,7668.06,3483200,7668.06
2009-11-10,7613.34,7614.54,7576.28,7593.49,3245200,7593.49
2009-11-09,7562.59,7562.59,7512.50,7536.70,2950400,7536.70
2009-11-06,7516.40,7521.01,7450.68,7463.05,3327200,7463.05
2009-11-05,7471.61,7481.58,7412.74,7417.46,3193400,7417.46
2009-11-04,7375.82,7467.04,7365.26,7467.04,3706800,7467.04
2009-11-03,7339.36,7368.28,7314.97,7322.93,2929000,7322.93
2009-11-02,7238.30,7336.65,7218.89,7335.18,3131000,7335.18
2009-10-30,7428.72,7433.21,7340.08,7340.08,3621000,7340.08
2009-10-29,7417.13,7426.47,7233.63,7355.69,5153800,7355.69
2009-10-28,7637.44,7675.15,7533.95,7533.95,3735200,7533.95
2009-10-27,7635.09,7657.34,7586.53,7657.34,3260600,7657.34
2009-10-26,7701.19,7751.68,7658.22,7668.40,3758000,7668.40
2009-10-23,7651.64,7671.91,7614.75,7649.28,3945200,7649.28
2009-10-22,7692.75,7710.82,7577.89,7607.93,4868600,7607.93
2009-10-21,7751.75,7774.40,7675.61,7701.50,4621000,7701.50
2009-10-20,7808.03,7811.92,7753.52,7753.52,4478600,7753.52
2009-10-19,7712.33,7758.13,7691.21,7751.32,4011000,7751.32
2009-10-16,7712.03,7738.04,7691.39,7715.10,4219000,7715.10
2009-10-15,7778.35,7780.66,7692.58,7710.40,6033800,7710.40
2009-10-14,7649.07,7700.42,7618.79,7695.75,5239000,7695.75
2009-10-13,7484.46,7607.41,7471.53,7596.60,4785600,7596.60
2009-10-12,7620.17,7620.17,7537.20,7599.88,4193400,7599.88
2009-10-09,7572.79,7597.79,7506.77,7571.96,4741200,7571.96
2009-10-08,7615.61,7635.66,7500.32,7503.31,5664000,7503.31
2009-10-07,7617.79,7619.03,7562.90,7608.66,5540000,7608.66
2009-10-06,7479.51,7566.88,7447.54,7536.05,4920600,7536.05
2009-10-05,7424.24,7437.98,7381.02,7437.98,3274000,7437.98
2009-10-02,7415.16,7483.43,7391.63,7411.88,4034400,7411.88
2009-10-01,7581.38,7599.62,7492.62,7545.29,4968000,7545.29
2009-09-30,7456.57,7534.55,7443.88,7509.17,4198800,7509.17
2009-09-29,7385.84,7436.29,7378.97,7429.98,3576200,7429.98
2009-09-28,7332.49,7354.80,7257.63,7284.61,2706200,7284.61
2009-09-25,7298.37,7361.93,7284.33,7345.22,3383600,7345.22
2009-09-24,7372.11,7386.99,7280.04,7324.22,3257400,7324.22
2009-09-23,7493.98,7534.66,7352.23,7376.76,4639400,7376.76
2009-09-22,7522.83,7526.23,7463.41,7469.03,4144200,7469.03
2009-09-21,7523.00,7558.88,7439.03,7502.46,4405600,7502.46
2009-09-18,7463.39,7526.55,7434.83,7526.55,4007200,7526.55
2009-09-17,7502.69,7513.73,7451.30,7477.30,5246000,7477.30
2009-09-16,7414.96,7457.40,7391.84,7440.24,4713200,7440.24
2009-09-15,7269.90,7362.16,7252.33,7346.26,3504400,7346.26
2009-09-14,7337.04,7350.92,7218.18,7256.95,3366800,7256.95
2009-09-11,7300.01,7355.96,7295.85,7337.14,3511000,7337.14
2009-09-10,7507.49,7507.49,7286.82,7332.08,5713400,7332.08
2009-09-09,7344.26,7363.11,7250.72,7250.72,4678400,7250.72
2009-09-08,7263.23,7350.88,7202.69,7313.99,5261400,7313.99
2009-09-07,7192.16,7240.34,7169.40,7224.59,4238800,7224.59
2009-09-04,7167.24,7178.54,7121.21,7153.13,4596200,7153.13
2009-09-03,7060.66,7131.31,7011.36,7104.65,4667200,7104.65
2009-09-02,6966.18,7057.01,6961.01,7039.77,4190000,7039.77
2009-09-01,6834.63,7019.75,6807.62,7019.75,4414000,7019.75
2009-08-31,6844.91,6848.96,6760.05,6825.95,3066000,6825.95
2009-08-28,6727.42,6824.65,6711.16,6809.86,3223200,6809.86
2009-08-27,6678.24,6753.73,6658.73,6690.75,3009200,6690.75
2009-08-26,6816.42,6827.89,6663.84,6719.21,3765600,6719.21
2009-08-25,6840.27,6865.92,6800.35,6809.41,2951200,6809.41
2009-08-24,6766.76,6859.79,6762.68,6838.25,3082400,6838.25
2009-08-21,6785.70,6824.65,6629.10,6654.80,3871400,6654.80
2009-08-20,6784.91,6784.91,6647.32,6733.23,3529000,6733.23
2009-08-19,6843.69,6854.59,6786.79,6788.58,2661000,6788.58
2009-08-18,6843.27,6904.64,6746.30,6789.77,4096400,6789.77
2009-08-17,7034.27,7051.78,6931.80,6931.80,3537400,6931.80
2009-08-14,7091.82,7132.33,7062.49,7069.51,4547600,7069.51
2009-08-13,6949.50,7037.47,6931.55,7034.96,4410000,7034.96
2009-08-12,6878.34,6933.51,6864.91,6898.90,3640000,6898.90
2009-08-11,6904.45,6921.85,6812.06,6909.02,3696000,6909.02
2009-08-10,6858.87,6909.16,6836.96,6882.87,3538400,6882.87
2009-08-06,6886.70,6888.09,6775.87,6868.65,5078400,6868.65
2009-08-05,6979.73,7013.60,6827.16,6848.24,4982800,6848.24
2009-08-04,7129.43,7138.94,6921.04,6955.87,6550000,6955.87
2009-08-03,7036.47,7084.59,6986.29,7056.71,5150200,7056.71
2009-07-31,7111.15,7132.11,7044.70,7077.71,5679600,7077.71
2009-07-30,7063.47,7068.43,6944.50,7027.11,5035400,7027.11
2009-07-29,7185.52,7185.52,7070.72,7083.63,5961400,7083.63
2009-07-28,7038.73,7142.63,7038.73,7142.63,5615400,7142.63
2009-07-27,7008.18,7059.46,6954.30,7028.43,4144400,7028.43
2009-07-24,7046.46,7046.46,6950.92,6973.28,5299200,6973.28
2009-07-23,6987.79,7023.67,6926.27,6980.88,5020600,6980.88
2009-07-22,6979.41,7030.13,6955.37,6985.32,5753600,6985.32
2009-07-21,6995.50,7002.32,6904.88,6953.34,5426600,6953.34
2009-07-20,6921.64,6961.45,6861.02,6938.86,5191200,6938.86
2009-07-17,6851.96,6870.58,6791.75,6850.99,4515600,6850.99
2009-07-16,6863.86,6878.68,6770.51,6780.30,5189000,6780.30
2009-07-15,6672.28,6774.28,6651.86,6738.60,4834400,6738.60
2009-07-14,6584.90,6657.17,6568.91,6639.41,3484400,6639.41
2009-07-13,6795.23,6797.72,6525.90,6530.82,4624600,6530.82
2009-07-10,6807.46,6807.46,6739.05,6769.86,3974800,6769.86
2009-07-09,6696.72,6803.83,6696.72,6748.18,5196000,6748.18
2009-07-08,6667.98,6692.76,6629.83,6668.14,4213200,6668.14
2009-07-07,6675.81,6745.31,6656.89,6715.22,4519000,6715.22
2009-07-06,6691.02,6693.44,6615.90,6649.91,3910000,6649.91
2009-07-03,6632.98,6685.28,6607.62,6665.40,4293000,6665.40
2009-07-02,6613.72,6686.70,6600.91,6667.53,5084600,6667.53
2009-07-01,6445.85,6593.78,6433.69,6578.97,3790000,6578.97
